"species","date1","date2","d","t1","t2","id","svl1","svl2","dsvl","sex","pop"
"Pleurodeles waltl","03/05/2021","14/03/2022",315,122,437,"PW090968",114,110,-4,"Female","Gravera"
"Pleurodeles waltl","14/03/2022","04/05/2023",416,72,488,"PW090968",110,115,5,"Female","Gravera"
"Pleurodeles waltl","04/05/2023","19/10/2023",168,123,291,"PW090968",115,114,-1,"Female","Gravera"
"Pleurodeles waltl","19/10/2023","11/07/2024",266,291,557,"PW090968",114,130,16,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","15/06/2018",366,164,530,"PW090969",110,108,-2,"Female","Gravera"
"Pleurodeles waltl","15/06/2018","21/06/2021",1102,165,1267,"PW090969",108,105,-3,"Female","Gravera"
"Pleurodeles waltl","21/06/2021","05/05/2022",318,171,489,"PW090969",105,107,2,"Female","Gravera"
"Pleurodeles waltl","15/06/2018","21/06/2022",1467,165,1632,"PW090976",112,106,-6,"Female","Gravera"
"Pleurodeles waltl","21/06/2022","13/12/2022",175,171,346,"PW090976",106,111,5,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","11/03/2018",270,164,434,"PW090978",125,110,-15,"Female","Gravera"
"Pleurodeles waltl","11/03/2018","19/04/2018",39,69,108,"PW090978",110,113,3,"Female","Gravera"
"Pleurodeles waltl","15/06/2017","09/03/2018",267,165,432,"PW090982",117,111,-6,"Female","Gravera"
"Pleurodeles waltl","09/03/2018","19/04/2018",41,67,108,"PW090982",111,106,-5,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","15/06/2018",366,164,530,"PW090984",135,122,-13,"Female","Gravera"
"Pleurodeles waltl","15/06/2018","21/06/2021",1102,165,1267,"PW090985",109,105,-4,"Female","Gravera"
"Pleurodeles waltl","21/06/2021","14/03/2022",266,171,437,"PW090985",105,105,0,"Female","Gravera"
"Pleurodeles waltl","14/03/2022","03/04/2023",385,72,457,"PW090985",105,110,5,"Female","Gravera"
"Pleurodeles waltl","03/04/2023","04/05/2023",31,92,123,"PW090985",110,112,2,"Female","Gravera"
"Pleurodeles waltl","04/05/2023","18/05/2023",14,123,137,"PW090985",112,110,-2,"Female","Gravera"
"Pleurodeles waltl","18/05/2023","06/06/2024",385,137,522,"PW090985",110,115,5,"Female","Gravera"
"Pleurodeles waltl","06/06/2024","11/07/2024",35,157,192,"PW090985",115,123,8,"Female","Gravera"
"Pleurodeles waltl","12/05/2021","29/06/2021",48,131,179,"PW090986",104,100,-4,"Female","Gravera"
"Pleurodeles waltl","09/03/2018","17/03/2021",1104,67,1171,"PW090991",104,106,2,"Female","Gravera"
"Pleurodeles waltl","27/07/2018","03/05/2021",1011,207,1218,"PW090998",114,110,-4,"Female","Gravera"
"Pleurodeles waltl","03/05/2021","24/03/2022",325,122,447,"PW090998",110,110,0,"Female","Gravera"
"Pleurodeles waltl","24/03/2022","04/05/2023",406,82,488,"PW090998",110,112,2,"Female","Gravera"
"Pleurodeles waltl","04/05/2023","11/07/2024",434,123,557,"PW090998",112,125,13,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","15/06/2018",8,157,165,"PW090999",109,111,2,"Female","Gravera"
"Pleurodeles waltl","15/06/2017","14/03/2022",1733,165,1898,"PW091001",108,95,-13,"Male","Gravera"
"Pleurodeles waltl","15/06/2017","07/06/2018",357,165,522,"PW091008",120,112,-8,"Female","Gravera"
"Pleurodeles waltl","09/03/2018","19/04/2018",41,67,108,"PW091009",116,111,-5,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","21/06/2022",1833,164,1997,"PW091013",107,103,-4,"Female","Gravera"
"Pleurodeles waltl","21/06/2021","05/05/2022",318,171,489,"PW091014",105,108,3,"Female","Gravera"
"Pleurodeles waltl","05/05/2022","04/05/2023",364,124,488,"PW091014",108,116,8,"Female","Gravera"
"Pleurodeles waltl","04/05/2023","18/05/2023",14,123,137,"PW091014",116,115,-1,"Female","Gravera"
"Pleurodeles waltl","18/05/2023","04/07/2024",413,137,550,"PW091014",115,130,15,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","18/05/2021",1076,157,1233,"PW091018",100,100,0,"Male","Gravera"
"Pleurodeles waltl","18/05/2021","14/03/2022",300,137,437,"PW091018",100,101,1,"Male","Gravera"
"Pleurodeles waltl","14/03/2022","05/09/2023",540,72,612,"PW091021",100,101,1,"Male","Gravera"
"Pleurodeles waltl","07/06/2018","24/03/2022",1386,157,1543,"PW091022",114,110,-4,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","05/05/2022",1428,157,1585,"PW091031",102,101,-1,"Male","Gravera"
"Pleurodeles waltl","05/05/2022","19/10/2023",532,124,656,"PW091031",101,96,-5,"Male","Gravera"
"Pleurodeles waltl","07/06/2018","18/05/2023",1806,157,1963,"PW091043",102,100,-2,"Female","Gravera"
"Pleurodeles waltl","18/05/2023","19/10/2023",154,137,291,"PW091043",100,94,-6,"Female","Gravera"
"Pleurodeles waltl","15/06/2017","20/04/2021",1405,165,1570,"PW091044",120,110,-10,"Female","Gravera"
"Pleurodeles waltl","20/04/2021","29/06/2021",70,109,179,"PW091044",110,110,0,"Female","Gravera"
"Pleurodeles waltl","16/06/2015","07/06/2018",1087,166,1253,"PW091047",129,124,-5,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","21/06/2021",1110,157,1267,"PW091047",124,121,-3,"Female","Gravera"
"Pleurodeles waltl","21/06/2021","21/06/2022",365,171,536,"PW091047",121,123,2,"Female","Gravera"
"Pleurodeles waltl","16/06/2015","27/07/2018",1137,166,1303,"PW091049",113,100,-13,"Male","Gravera"
"Pleurodeles waltl","16/06/2015","15/06/2017",730,166,896,"PW091050",116,115,-1,"Female","Gravera"
"Pleurodeles waltl","15/06/2017","04/05/2018",323,165,488,"PW091050",115,106,-9,"Female","Gravera"
"Pleurodeles waltl","16/06/2015","15/06/2018",1095,166,1261,"PW091051",125,116,-9,"Female","Gravera"
"Pleurodeles waltl","16/06/2015","07/06/2018",1087,166,1253,"PW091052",113,107,-6,"Male","Gravera"
"Pleurodeles waltl","16/06/2015","15/06/2017",730,166,896,"PW091053",116,123,7,"Female","Gravera"
"Pleurodeles waltl","15/06/2017","07/06/2018",357,165,522,"PW091053",123,113,-10,"Female","Gravera"
"Pleurodeles waltl","16/06/2015","26/07/2018",1136,166,1302,"PW091054",97,109,12,"Female","Gravera"
"Pleurodeles waltl","26/07/2018","21/06/2021",1061,206,1267,"PW091054",109,105,-4,"Female","Gravera"
"Pleurodeles waltl","21/06/2021","21/06/2022",365,171,536,"PW091054",105,110,5,"Female","Gravera"
"Pleurodeles waltl","17/06/2015","14/06/2017",728,167,895,"PW091056",91,116,25,"Female","Gravera"
"Pleurodeles waltl","17/06/2015","14/06/2017",728,167,895,"PW091057",78,110,32,"Juvenile","Gravera"
"Pleurodeles waltl","17/06/2015","19/10/2023",3046,167,3213,"PW091058",113,105,-8,"Male","Gravera"
"Pleurodeles waltl","20/04/2018","21/04/2018",1,109,110,"PW091073",94,97,3,"Female","Laguna"
"Pleurodeles waltl","21/04/2018","31/03/2022",1440,110,1550,"PW091073",97,102,5,"Female","Laguna"
"Pleurodeles waltl","11/07/2018","16/05/2024",2136,191,2327,"PW091074",97,95,-2,"Male","Laguna"
"Pleurodeles waltl","29/03/2016","11/07/2018",834,88,922,"PW091076",142,131,-11,"Female","Laguna"
"Pleurodeles waltl","29/03/2016","25/04/2022",2218,88,2306,"PW091077",110,100,-10,"Male","Laguna"
"Pleurodeles waltl","25/04/2022","19/10/2023",542,114,656,"PW091077",100,105,5,"Male","Laguna"
"Pleurodeles waltl","29/03/2016","31/03/2022",2193,88,2281,"PW091078",105,97,-8,"Male","Laguna"
"Pleurodeles waltl","29/03/2016","24/09/2021",2005,88,2093,"PW091079",103,100,-3,"Male","Laguna"
"Pleurodeles waltl","24/09/2021","31/05/2022",249,266,515,"PW091079",100,101,1,"Male","Laguna"
"Pleurodeles waltl","29/03/2016","12/04/2021",1840,88,1928,"PW091080",101,95,-6,"Male","Laguna"
"Pleurodeles waltl","29/03/2016","06/06/2018",799,88,887,"PW091082",116,104,-12,"Male","Laguna"
"Pleurodeles waltl","30/03/2016","17/02/2021",1785,89,1874,"PW091083",115,110,-5,"Female","Laguna"
"Pleurodeles waltl","30/03/2016","10/05/2021",1867,89,1956,"PW091086",115,110,-5,"Female","Laguna"
"Pleurodeles waltl","25/04/2016","26/04/2022",2192,115,2307,"PW091091",105,100,-5,"Male","Laguna"
"Pleurodeles waltl","26/04/2022","13/12/2022",231,115,346,"PW091091",100,104,4,"Male","Laguna"
"Pleurodeles waltl","13/12/2022","25/04/2023",133,346,479,"PW091091",104,104,0,"Male","Laguna"
"Pleurodeles waltl","25/04/2016","25/04/2022",2191,115,2306,"PW091092",121,120,-1,"Female","Laguna"
"Pleurodeles waltl","25/04/2022","19/10/2023",542,114,656,"PW091092",120,120,0,"Female","Laguna"
"Pleurodeles waltl","25/04/2016","24/03/2022",2159,115,2274,"PW091093",111,103,-8,"Male","Laguna"
"Pleurodeles waltl","24/03/2022","25/04/2022",32,82,114,"PW091093",103,101,-2,"Male","Laguna"
"Pleurodeles waltl","25/04/2016","31/03/2022",2166,115,2281,"PW091096",107,105,-2,"Female","Laguna"
"Pleurodeles waltl","25/04/2016","10/05/2021",1841,115,1956,"PW091097",116,103,-13,"Male","Laguna"
"Pleurodeles waltl","25/04/2016","06/06/2018",772,115,887,"PW091098",115,116,1,"Female","Laguna"
"Pleurodeles waltl","25/04/2016","06/06/2018",772,115,887,"PW091099",125,115,-10,"Female","Laguna"
"Pleurodeles waltl","25/04/2016","24/11/2022",2404,115,2519,"PW091102",107,105,-2,"Male","Laguna"
"Pleurodeles waltl","25/04/2016","12/03/2018",686,115,801,"PW091107",81,90,9,"Female","Laguna"
"Pleurodeles waltl","31/03/2022","25/04/2022",25,89,114,"PW091108",102,105,3,"Female","Laguna"
"Pleurodeles waltl","10/05/2021","26/04/2022",351,129,480,"PW091113",120,123,3,"Female","Laguna"
"Pleurodeles waltl","26/04/2022","14/06/2022",49,115,164,"PW091113",123,130,7,"Female","Laguna"
"Pleurodeles waltl","09/03/2018","26/10/2023",2057,67,2124,"PW091117",97,100,3,"Male","Laguna"
"Pleurodeles waltl","31/03/2022","19/10/2023",567,89,656,"PW091119",108,119,11,"Female","Laguna"
"Pleurodeles waltl","29/06/2021","04/05/2023",674,179,853,"PW091122",110,115,5,"Female","Gravera"
"Pleurodeles waltl","04/05/2023","08/06/2023",35,123,158,"PW091122",115,113,-2,"Female","Gravera"
"Pleurodeles waltl","15/06/2017","17/03/2021",1371,165,1536,"PW091123",115,112,-3,"Female","Gravera"
"Pleurodeles waltl","17/03/2021","12/05/2021",56,75,131,"PW091123",112,110,-2,"Female","Gravera"
"Pleurodeles waltl","21/04/2018","16/01/2019",270,110,380,"PW091126",87,92,5,"Male","Gravera"
"Pleurodeles waltl","16/01/2019","14/04/2021",819,15,834,"PW091126",92,94,2,"Male","Gravera"
"Pleurodeles waltl","12/05/2021","29/06/2021",48,131,179,"PW091130",104,105,1,"Male","Gravera"
"Pleurodeles waltl","29/06/2021","18/05/2023",688,179,867,"PW091130",105,110,5,"Male","Gravera"
"Pleurodeles waltl","07/06/2018","14/04/2021",1042,157,1199,"PW091139",111,109,-2,"Female","Gravera"
"Pleurodeles waltl","07/07/2020","29/06/2021",357,188,545,"PW091147",96,93,-3,"Male","Gravera"
"Pleurodeles waltl","29/06/2021","04/05/2023",674,179,853,"PW091147",93,95,2,"Male","Gravera"
"Pleurodeles waltl","04/05/2023","18/05/2023",14,123,137,"PW091147",95,94,-1,"Male","Gravera"
"Pleurodeles waltl","26/04/2022","26/10/2023",548,115,663,"PW091162",105,108,3,"Female","Laguna"
"Pleurodeles waltl","14/06/2018","04/04/2023",1755,164,1919,"PW091168",98,95,-3,"Female","Laguna"
"Pleurodeles waltl","18/05/2018","31/03/2022",1413,137,1550,"PW091175",106,110,4,"Female","Laguna"
"Pleurodeles waltl","31/03/2022","07/04/2022",7,89,96,"PW091175",110,113,3,"Female","Laguna"
"Pleurodeles waltl","11/07/2018","26/04/2022",1385,191,1576,"PW091182",94,95,1,"Female","Laguna"
"Pleurodeles waltl","26/04/2022","25/04/2023",364,115,479,"PW091182",95,104,9,"Female","Laguna"
"Pleurodeles waltl","25/04/2023","26/10/2023",184,114,298,"PW091182",104,102,-2,"Female","Laguna"
"Pleurodeles waltl","21/04/2018","25/04/2022",1465,110,1575,"PW091186",87,99,12,"Male","Laguna"
"Pleurodeles waltl","18/05/2021","07/04/2022",324,137,461,"PW091192",115,112,-3,"Female","Laguna"
"Pleurodeles waltl","06/06/2018","21/04/2021",1050,156,1206,"PW091195",105,110,5,"Female","Laguna"
"Pleurodeles waltl","14/06/2018","28/04/2021",1049,164,1213,"PW091196",106,110,4,"Female","Laguna"
"Pleurodeles waltl","28/04/2021","16/05/2024",1114,117,1231,"PW091196",110,116,6,"Female","Laguna"
"Pleurodeles waltl","06/06/2018","26/04/2022",1420,156,1576,"PW091214",106,115,9,"Female","Laguna"
"Pleurodeles waltl","31/03/2022","26/10/2023",574,89,663,"PW091225",125,130,5,"Female","Laguna"
"Pleurodeles waltl","06/06/2018","31/03/2022",1394,156,1550,"PW091226",101,107,6,"Female","Laguna"
"Pleurodeles waltl","27/07/2018","14/03/2022",1326,207,1533,"PW091228",99,100,1,"Female","Gravera"
"Pleurodeles waltl","14/03/2022","04/05/2023",416,72,488,"PW091228",100,103,3,"Female","Gravera"
"Pleurodeles waltl","04/05/2023","18/05/2023",14,123,137,"PW091228",103,105,2,"Female","Gravera"
"Pleurodeles waltl","29/06/2021","21/06/2022",357,179,536,"PW091242",105,109,4,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","05/05/2022",1786,164,1950,"PW091248",103,104,1,"Male","Gravera"
"Pleurodeles waltl","14/06/2017","05/10/2023",2304,164,2468,"PW091249",124,112,-12,"Female","Gravera"
"Pleurodeles waltl","05/10/2023","19/10/2023",14,277,291,"PW091249",112,113,1,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","07/06/2018",358,164,522,"PW091251",110,108,-2,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","04/05/2023",2150,164,2314,"PW091253",110,112,2,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","28/01/2020",958,164,1122,"PW091254",112,98,-14,"Female","Gravera"
"Pleurodeles waltl","14/06/2017","02/07/2018",383,164,547,"PW091256",89,90,1,"Female","Gravera"
"Pleurodeles waltl","15/06/2018","21/06/2022",1467,165,1632,"PW091262",90,105,15,"Female","Gravera"
"Pleurodeles waltl","14/03/2022","21/06/2022",99,72,171,"PW091264",95,105,10,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","21/06/2022",1475,157,1632,"PW091275",90,98,8,"Female","Gravera"
"Pleurodeles waltl","21/06/2022","04/05/2023",317,171,488,"PW091275",98,96,-2,"Female","Gravera"
"Pleurodeles waltl","04/04/2018","13/06/2024",2262,93,2355,"PW091281",60,100,40,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","14/04/2021",1042,157,1199,"PW091285",77,85,8,"Female","Gravera"
"Pleurodeles waltl","15/06/2018","21/06/2021",1102,165,1267,"PW091289",85,100,15,"Female","Gravera"
"Pleurodeles waltl","21/06/2021","21/06/2022",365,171,536,"PW091289",100,110,10,"Female","Gravera"
"Pleurodeles waltl","14/03/2022","24/03/2022",10,72,82,"PW091291",95,98,3,"Female","Gravera"
"Pleurodeles waltl","24/03/2022","04/05/2023",406,82,488,"PW091291",98,100,2,"Female","Gravera"
"Pleurodeles waltl","27/07/2018","21/06/2021",1060,207,1267,"PW091304",81,100,19,"Female","Gravera"
"Pleurodeles waltl","07/07/2020","21/06/2021",349,188,537,"PW091306",92,90,-2,"Male","Gravera"
"Pleurodeles waltl","11/03/2018","27/07/2018",138,69,207,"PW091313",70,85,15,"Male","Gravera"
"Pleurodeles waltl","27/07/2018","21/07/2022",1455,207,1662,"PW091313",85,82,-3,"Male","Gravera"
"Pleurodeles waltl","21/07/2022","08/06/2023",322,201,523,"PW091313",82,87,5,"Male","Gravera"
"Pleurodeles waltl","07/06/2018","02/07/2018",25,157,182,"PW091318",89,95,6,"Female","Gravera"
"Pleurodeles waltl","04/05/2018","02/07/2018",59,123,182,"PW091323",67,74,7,"Juvenile","Gravera"
"Pleurodeles waltl","02/07/2018","27/07/2018",25,182,207,"PW091323",74,78,4,"Juvenile","Gravera"
"Pleurodeles waltl","26/07/2018","12/08/2018",17,206,223,"PW091331",72,65,-7,"Juvenile","Gravera"
"Pleurodeles waltl","02/07/2018","28/01/2020",575,182,757,"PW091337",88,84,-4,"Female","Gravera"
"Pleurodeles waltl","28/01/2020","21/06/2022",875,27,902,"PW091337",84,100,16,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","07/07/2020",761,157,918,"PW091341",81,91,10,"Male","Gravera"
"Pleurodeles waltl","21/06/2022","13/12/2022",175,171,346,"PW091348",105,101,-4,"Female","Gravera"
"Pleurodeles waltl","02/03/2018","24/09/2021",1302,60,1362,"PW091353",100,100,0,"Male","Laguna"
"Pleurodeles waltl","24/09/2021","24/11/2022",426,266,692,"PW091353",100,102,2,"Male","Laguna"
"Pleurodeles waltl","24/11/2022","26/10/2023",336,327,663,"PW091353",102,100,-2,"Male","Laguna"
"Pleurodeles waltl","09/03/2018","04/04/2018",26,67,93,"PW091355",61,59,-2,"Juvenile","Gravera"
"Pleurodeles waltl","04/04/2018","27/07/2018",114,93,207,"PW091355",59,77,18,"Juvenile","Gravera"
"Pleurodeles waltl","09/03/2018","26/07/2018",139,67,206,"PW091356",72,85,13,"Male","Gravera"
"Pleurodeles waltl","26/07/2018","28/01/2020",551,206,757,"PW091356",85,81,-4,"Male","Gravera"
"Pleurodeles waltl","09/03/2018","19/10/2023",2050,67,2117,"PW091357",69,90,21,"Male","Gravera"
"Pleurodeles waltl","09/03/2018","19/04/2018",41,67,108,"PW091360",60,59,-1,"Juvenile","Gravera"
"Pleurodeles waltl","09/03/2018","20/04/2018",42,67,109,"PW091361",109,105,-4,"Female","Laguna"
"Pleurodeles waltl","11/03/2018","21/06/2022",1563,69,1632,"PW091369",60,89,29,"Male","Gravera"
"Pleurodeles waltl","12/03/2018","22/04/2018",41,70,111,"PW091373",98,98,0,"Female","Laguna"
"Pleurodeles waltl","22/04/2018","18/05/2018",26,111,137,"PW091373",98,97,-1,"Female","Laguna"
"Pleurodeles waltl","07/06/2018","26/07/2018",49,157,206,"PW091375",75,82,7,"Female","Gravera"
"Pleurodeles waltl","04/05/2018","18/05/2023",1840,123,1963,"PW091383",59,84,25,"Female","Gravera"
"Pleurodeles waltl","14/04/2021","12/05/2021",28,103,131,"PW091391",91,94,3,"Female","Gravera"
"Pleurodeles waltl","04/04/2018","07/07/2020",825,93,918,"PW091396",65,80,15,"Juvenile","Gravera"
"Pleurodeles waltl","04/04/2018","26/07/2018",113,93,206,"PW091398",59,80,21,"Juvenile","Gravera"
"Pleurodeles waltl","04/04/2018","10/09/2018",159,93,252,"PW091400",60,76,16,"Juvenile","Gravera"
"Pleurodeles waltl","04/04/2018","26/07/2018",113,93,206,"PW091405",65,84,19,"Female","Gravera"
"Pleurodeles waltl","26/07/2018","27/07/2018",1,206,207,"PW091405",84,84,0,"Female","Gravera"
"Pleurodeles waltl","27/07/2018","06/02/2019",194,207,401,"PW091405",84,80,-4,"Female","Gravera"
"Pleurodeles waltl","04/04/2018","19/04/2018",15,93,108,"PW091406",61,62,1,"Juvenile","Gravera"
"Pleurodeles waltl","19/04/2018","15/06/2018",57,108,165,"PW091406",62,73,11,"Juvenile","Gravera"
"Pleurodeles waltl","19/04/2018","18/05/2023",1855,108,1963,"PW091412",73,93,20,"Male","Gravera"
"Pleurodeles waltl","19/04/2018","26/07/2018",98,108,206,"PW091415",61,80,19,"Juvenile","Gravera"
"Pleurodeles waltl","19/04/2018","21/06/2022",1524,108,1632,"PW091416",69,100,31,"Female","Gravera"
"Pleurodeles waltl","21/06/2022","04/05/2023",317,171,488,"PW091416",100,100,0,"Female","Gravera"
"Pleurodeles waltl","04/05/2023","18/05/2023",14,123,137,"PW091416",100,101,1,"Female","Gravera"
"Pleurodeles waltl","19/04/2018","19/10/2023",2009,108,2117,"PW091419",61,86,25,"Male","Gravera"
"Pleurodeles waltl","19/04/2018","26/07/2018",98,108,206,"PW091422",64,84,20,"Juvenile","Gravera"
"Pleurodeles waltl","19/04/2018","07/06/2018",49,108,157,"PW091426",66,77,11,"Female","Gravera"
"Pleurodeles waltl","19/04/2018","20/12/2019",610,108,718,"PW091429",62,70,8,"Male","Gravera"
"Pleurodeles waltl","19/04/2018","20/12/2019",610,108,718,"PW091430",61,70,9,"Male","Gravera"
"Pleurodeles waltl","20/12/2019","02/11/2021",683,353,1036,"PW091430",70,76,6,"Male","Gravera"
"Pleurodeles waltl","02/11/2021","02/06/2022",212,305,517,"PW091430",76,84,8,"Male","Gravera"
"Pleurodeles waltl","02/06/2022","19/10/2023",504,152,656,"PW091430",84,85,1,"Male","Gravera"
"Pleurodeles waltl","19/04/2018","07/06/2018",49,108,157,"PW091433",66,80,14,"Female","Gravera"
"Pleurodeles waltl","19/04/2018","26/07/2018",98,108,206,"PW091434",75,90,15,"Juvenile","Gravera"
"Pleurodeles waltl","19/04/2018","04/05/2018",15,108,123,"PW091438",67,69,2,"Juvenile","Gravera"
"Pleurodeles waltl","21/04/2018","26/07/2018",96,110,206,"PW091442",69,84,15,"Juvenile","Gravera"
"Pleurodeles waltl","22/04/2018","30/04/2021",1104,111,1215,"PW091445",99,105,6,"Female","Laguna"
"Pleurodeles waltl","30/04/2021","18/05/2021",18,119,137,"PW091445",105,100,-5,"Female","Laguna"
"Pleurodeles waltl","18/05/2021","03/05/2022",350,137,487,"PW091445",100,100,0,"Female","Laguna"
"Pleurodeles waltl","03/05/2022","14/06/2022",42,122,164,"PW091445",100,108,8,"Female","Laguna"
"Pleurodeles waltl","04/05/2018","15/06/2018",42,123,165,"PW091448",63,70,7,"Juvenile","Gravera"
"Pleurodeles waltl","04/05/2018","10/05/2021",1102,123,1225,"PW091451",82,109,27,"Female","Laguna"
"Pleurodeles waltl","10/05/2021","18/05/2021",8,129,137,"PW091451",109,108,-1,"Female","Laguna"
"Pleurodeles waltl","18/05/2021","26/04/2022",343,137,480,"PW091451",108,111,3,"Female","Laguna"
"Pleurodeles waltl","04/05/2018","24/11/2022",1665,123,1788,"PW091452",76,100,24,"Male","Laguna"
"Pleurodeles waltl","20/12/2019","07/07/2020",200,353,553,"PW091454",80,83,3,"Female","Gravera"
"Pleurodeles waltl","07/07/2020","21/06/2021",349,188,537,"PW091454",83,90,7,"Female","Gravera"
"Pleurodeles waltl","07/06/2018","26/07/2018",49,157,206,"PW091460",76,81,5,"Male","Gravera"
"Pleurodeles waltl","26/07/2018","27/07/2018",1,206,207,"PW091460",81,80,-1,"Male","Gravera"
"Pleurodeles waltl","27/07/2018","18/05/2023",1756,207,1963,"PW091460",80,94,14,"Male","Gravera"
