"Species","ID","Pop","Sex","SVL_mm","year","years_from_mark"
"Triturus marmoratus","TM09662","Laguna","Male",70,2024,0
"Triturus marmoratus","TM09663","Laguna","Male",55,2024,0
"Triturus marmoratus","TM09664","Laguna","Male",68,2024,0
"Epidalea calamita","BC092689","Laguna","Male",79,2024,0
"Epidalea calamita","BC092673","Laguna","Male",88,2024,0
"Epidalea calamita","BC092685","Laguna","Male",83,2024,0
"Epidalea calamita","BC092676","Laguna","Male",78,2024,0
"Epidalea calamita","BC092578","Laguna","Male",81,2024,0
"Epidalea calamita","BC092293","Laguna","Male",77,2024,2
"Epidalea calamita","BC092638","Laguna","Male",81,2024,0
"Epidalea calamita","BC092692","Laguna","Male",89,2024,0
"Epidalea calamita","BC092149","Laguna","Female",82,2024,2
"Epidalea calamita","BC092720","Laguna","Male",75,2024,0
"Epidalea calamita","BC091934","Laguna","Male",79,2024,3
"Epidalea calamita","BC092746","Laguna","Female",79,2024,0
"Epidalea calamita","BC092751","Laguna","Female",76,2024,0
"Epidalea calamita","BC092759","Laguna","Female",83,2024,0
"Epidalea calamita","BC092763","Laguna","Male",71,2024,0
"Epidalea calamita","BC092764","Laguna","Female",78,2024,0
"Epidalea calamita","BC092767","Laguna","Male",85,2024,0
"Epidalea calamita","BC092768","Laguna","Male",88,2024,0
"Epidalea calamita","BC092769","Laguna","Male",80,2024,0
"Epidalea calamita","BC092770","Laguna","Male",84,2024,0
"Epidalea calamita","BC092771","Laguna","Male",88,2024,0
"Epidalea calamita","BC092772","Laguna","Male",81,2024,0
"Epidalea calamita","BC092773","Laguna","Male",86,2024,0
"Epidalea calamita","BC092774","Laguna","Male",78,2024,0
"Epidalea calamita","BC092775","Laguna","Male",87,2024,0
"Epidalea calamita","BC092776","Laguna","Male",88,2024,0
"Epidalea calamita","BC092777","Laguna","Female",85,2024,0
"Epidalea calamita","BC092778","Laguna","Male",82,2024,0
"Epidalea calamita","BC092779","Laguna","Female",88,2024,0
"Epidalea calamita","BC092780","Laguna","Male",87,2024,0
"Epidalea calamita","BC092781","Laguna","Male",86,2024,0
"Epidalea calamita","BC092782","Laguna","Male",80,2024,0
"Epidalea calamita","BC092783","Laguna","Male",94,2024,0
"Epidalea calamita","BC092784","Laguna","Male",78,2024,0
"Epidalea calamita","BC092785","Laguna","Male",80,2024,0
"Epidalea calamita","BC092786","Laguna","Male",79,2024,0
"Epidalea calamita","BC092787","Laguna","Male",79,2024,0
"Epidalea calamita","BC092788","Laguna","Male",82,2024,0
"Epidalea calamita","BC092789","Laguna","Male",87,2024,0
"Epidalea calamita","BC092790","Laguna","Male",84,2024,0
"Epidalea calamita","BC092791","Laguna","Female",71,2024,0
"Epidalea calamita","BC092792","Laguna","Male",73,2024,0
"Epidalea calamita","BC092793","Laguna","Male",74,2024,0
"Epidalea calamita","BC092794","Laguna","Male",80,2024,0
"Epidalea calamita","BC092795","Laguna","Male",71,2024,0
"Epidalea calamita","BC092796","Laguna","Male",80,2024,0
"Epidalea calamita","BC092797","Laguna","Male",79,2024,0
"Epidalea calamita","BC092798","Laguna","Male",78,2024,0
"Epidalea calamita","BC092799","Laguna","Male",81,2024,0
"Epidalea calamita","BC092800","Laguna","Male",82,2024,0
"Epidalea calamita","BC092801","Laguna","Male",87,2024,0
"Epidalea calamita","BC092802","Laguna","Male",77,2024,0
"Epidalea calamita","BC092803","Laguna","Male",86,2024,0
"Epidalea calamita","BC092804","Laguna","Male",80,2024,0
"Epidalea calamita","BC092805","Laguna","Male",89,2024,0
"Epidalea calamita","BC092806","Laguna","Male",77,2024,0
"Epidalea calamita","BC092807","Laguna","Male",83,2024,0
"Epidalea calamita","BC092808","Laguna","Male",81,2024,0
"Epidalea calamita","BC092809","Laguna","Male",75,2024,0
"Epidalea calamita","BC092810","Laguna","Male",83,2024,0
"Epidalea calamita","BC092811","Laguna","Male",74,2024,0
"Epidalea calamita","BC092812","Laguna","Male",88,2024,0
"Epidalea calamita","BC092813","Laguna","Male",82,2024,0
"Epidalea calamita","BC092814","Laguna","Male",76,2024,0
"Epidalea calamita","BC092815","Laguna","Male",75,2024,0
"Epidalea calamita","BC092816","Laguna","Male",85,2024,0
"Epidalea calamita","BC092817","Laguna","Male",76,2024,0
"Epidalea calamita","BC092818","Laguna","Male",78,2024,0
"Epidalea calamita","BC092819","Laguna","Male",84,2024,0
"Epidalea calamita","BC092820","Laguna","Male",82,2024,0
"Epidalea calamita","BC092821","Laguna","Male",83,2024,0
"Epidalea calamita","BC092822","Laguna","Male",88,2024,0
"Epidalea calamita","BC092823","Laguna","Male",79,2024,0
"Epidalea calamita","BC092824","Laguna","Male",82,2024,0
"Epidalea calamita","BC092825","Laguna","Male",77,2024,0
"Epidalea calamita","BC092826","Laguna","Male",77,2024,0
"Epidalea calamita","BC092827","Laguna","Male",70,2024,0
"Epidalea calamita","BC092828","Laguna","Male",73,2024,0
"Epidalea calamita","BC092829","Laguna","Male",81,2024,0
"Epidalea calamita","BC092830","Laguna","Male",74,2024,0
"Epidalea calamita","BC092831","Laguna","Male",80,2024,0
"Epidalea calamita","BC092832","Laguna","Male",83,2024,0
"Pelobates cultripes","PC091354","Laguna","Male",90,2024,0
"Pelobates cultripes","PC091355","Laguna","Male",95,2024,0
"Pelobates cultripes","PC091356","Laguna","Female",70,2024,0
"Pelobates cultripes","PC091357","Laguna","Male",90,2024,0
"Pelobates cultripes","PC091358","Laguna","Male",85,2024,0
"Pelobates cultripes","PC091359","Laguna","Male",87,2024,0
"Pelobates cultripes","PC091360","Laguna","Male",82,2024,0
"Pelobates cultripes","PC091361","Laguna","Male",77,2024,0
"Pelobates cultripes","PC091362","Laguna","Male",81,2024,0
"Pelobates cultripes","PC091363","Laguna","Male",88,2024,0
"Pelobates cultripes","PC091364","Laguna","Male",82,2024,0
"Pelobates cultripes","PC091365","Laguna","Male",88,2024,0
"Pelobates cultripes","PC091366","Laguna","Male",77,2024,0
"Pelobates cultripes","PC091367","Laguna","Male",85,2024,0
"Pelobates cultripes","PC091368","Laguna","Female",86,2024,0
"Pelobates cultripes","PC091369","Laguna","Male",81,2024,0
"Pelobates cultripes","PC091370","Laguna","Male",74,2024,0
"Pelobates cultripes","PC091371","Laguna","Female",84,2024,0
"Pelobates cultripes","PC091372","Laguna","Male",89,2024,0
"Pelobates cultripes","PC091373","Laguna","Male",74,2024,0
"Pelobates cultripes","PC091374","Laguna","Male",74,2024,0
"Pelobates cultripes","PC091375","Laguna","Male",80,2024,0
"Pelobates cultripes","PC091376","Laguna","Male",72,2024,0
"Pelobates cultripes","PC091377","Laguna","Male",85,2024,0
"Pelobates cultripes","PC091378","Laguna","Male",75,2024,0
"Pelophylax perezi","RP091354","Laguna","Juvenile",62,2024,0
"Discoglossus galganoi","Dgoes129","Parque_Oeste","Male",58,2024,0
"Discoglossus galganoi","Dgoes130","Parque_Oeste","Female",56,2024,0
"Discoglossus galganoi","Dgoes131","Parque_Oeste","Female",57,2024,0
"Discoglossus galganoi","Dgoes132","Parque_Oeste","Male",57,2024,0
"Bufo spinosus","BB09750","Bustarviejo","Male",98,2024,0
"Bufo spinosus","BB09751","Albala","Female",111,2024,0
"Bufo spinosus","BB09616","Albala","Male",105,2024,2
"Bufo spinosus","BB09752","Albala","Male",95,2024,0
"Bufo spinosus","BB09753","Albala","Male",92,2024,0
"Bufo spinosus","BB09754","Albala","Male",104,2024,0
"Bufo spinosus","BB09755","Albala","Male",106,2024,0
"Bufo spinosus","BB09756","Albala","Male",99,2024,0
"Bufo spinosus","BB09757","Albala","Male",95,2024,0
"Bufo spinosus","BB09758","Albala","Male",99,2024,0
"Bufo spinosus","BB09759","Albala","Male",107,2024,0
"Bufo spinosus","BB09760","Albala","Male",103,2024,0
"Bufo spinosus","BB09761","Albala","Male",102,2024,0
"Bufo spinosus","BB09762","Albala","Male",85,2024,0
"Bufo spinosus","BB09763","Albala","Male",99,2024,0
"Bufo spinosus","BB09764","Albala","Male",94,2024,0
"Bufo spinosus","BB09765","Albala","Male",93,2024,0
"Alytes obstetricans","AOFV122","Fuente_del_Valle","Female",50,2024,0
"Alytes obstetricans","AOFV123","Fuente_del_Valle","Male",43,2024,0
"Bufo spinosus","BFSV501","Fuente_del_Valle","Female",127,2024,0
"Bufo spinosus","BSFV502","Fuente_del_Valle","Male",98,2024,0
"Discoglossus galganoi","Dgoes133","Parque_Oeste","Male",59,2024,0
