"Species","ID","Pop","Sex","SVL_mm","Date","N_capture","year","month","years_from_mark"
"Bufo spinosus","BB09298","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,3
"Bufo spinosus","BB09469","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,2
"Bufo spinosus","BB09612","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,1
"Bufo spinosus","BB09369","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,3
"Bufo spinosus","BB09381","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,3
"Bufo spinosus","BB09561","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09470","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,2
"Bufo spinosus","BB09313","Bustarviejo","Male",NA,2023-03-09,"Recapture 7",2023,3,3
"Bufo spinosus","BB09463","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,2
"Bufo spinosus","BB09665","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,0
"Bufo spinosus","BB09565","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,1
"Bufo spinosus","BB09300","Bustarviejo","Male",NA,2023-03-09,"Recapture 7",2023,3,3
"Bufo spinosus","BB09299","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09140","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,3
"Bufo spinosus","BB09319","Bustarviejo","Male",NA,2023-03-09,"Recapture 7",2023,3,3
"Bufo spinosus","BB09568","Bustarviejo","Female",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09324","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09580","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09228","Bustarviejo","Female",NA,2023-03-09,"Recapture 6",2023,3,3
"Bufo spinosus","BB09301","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,3
"Bufo spinosus","BB09555","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09585","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09278","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,3
"Bufo spinosus","BB09135","Bustarviejo","Male",NA,2023-03-09,"Recapture 16",2023,3,3
"Bufo spinosus","BB09284","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,3
"Bufo spinosus","BS_unknown1","Bustarviejo","Male",NA,2023-03-09,"",2023,3,0
"Bufo spinosus","BB09611","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,1
"Bufo spinosus","BB09344","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09564","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09306","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,3
"Bufo spinosus","BB09097","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,3
"Bufo spinosus","BB09507","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,2
"Bufo spinosus","BB09131","Bustarviejo","Male",NA,2023-03-09,"Recapture 14",2023,3,3
"Bufo spinosus","BB09498","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,2
"Bufo spinosus","BB09295","Bustarviejo","Male",NA,2023-03-09,"Recapture 7",2023,3,3
"Bufo spinosus","BB09303","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,3
"Bufo spinosus","BB09562","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,1
"Bufo spinosus","BB09346","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09486","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,2
"Bufo spinosus","BB09660","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,0
"Bufo spinosus","BB09372","Bustarviejo","Male",NA,2023-03-09,"Recapture 4",2023,3,3
"Bufo spinosus","BB09659","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,0
"Bufo spinosus","BB09400","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,2
"Bufo spinosus","BB09541","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,1
"Bufo spinosus","BB09308","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,3
"Bufo spinosus","BB09218","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09229","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09526","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,2
"Bufo spinosus","BB09178","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09345","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09527","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,2
"Bufo spinosus","BB09586","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09092","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09384","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,3
"Bufo spinosus","BB09122","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09084","Bustarviejo","Male",NA,2023-03-09,"Recapture 16",2023,3,3
"Bufo spinosus","BB09543","Bustarviejo","Male",NA,2023-03-09,"Recapture 4",2023,3,1
"Bufo spinosus","BB09533","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,2
"Bufo spinosus","BB09224","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09061","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09110","Bustarviejo","Male",NA,2023-03-09,"Recapture 12",2023,3,3
"Bufo spinosus","BB09179","Bustarviejo","Male",NA,2023-03-09,"Recapture 11",2023,3,3
"Bufo spinosus","BB09230","Bustarviejo","Female",NA,2023-03-09,"Recapture 4",2023,3,3
"Bufo spinosus","BB09063","Bustarviejo","Male",NA,2023-03-09,"Recapture 19",2023,3,3
"Bufo spinosus","BB09366","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,3
"Bufo spinosus","BB09474","Bustarviejo","Male",NA,2023-03-09,"Recapture 4",2023,3,2
"Bufo spinosus","BB09128","Bustarviejo","Male",NA,2023-03-09,"Recapture 12",2023,3,3
"Bufo spinosus","BB09214","Bustarviejo","Female",NA,2023-03-09,"Recapture 4",2023,3,3
"Bufo spinosus","BB09091","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,3
"Bufo spinosus","BB09399","Bustarviejo","Male",NA,2023-03-09,"Recapture 10",2023,3,2
"Bufo spinosus","BB09467","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,2
"Bufo spinosus","BB09172","Bustarviejo","Male",NA,2023-03-09,"Recapture 14",2023,3,3
"Bufo spinosus","BB09571","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,1
"Bufo spinosus","BB09089","Bustarviejo","Male",NA,2023-03-09,"Recapture 11",2023,3,3
"Bufo spinosus","BB09085","Bustarviejo","Male",NA,2023-03-09,"Recapture 15",2023,3,3
"Bufo spinosus","BB09108","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,3
"Bufo spinosus","BB09468","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,2
"Bufo spinosus","BB09569","Bustarviejo","Female",NA,2023-03-09,"Recapture 1",2023,3,1
"Bufo spinosus","BB09464","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,2
"Bufo spinosus","BB09664","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,0
"Bufo spinosus","BB09177","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09322","Bustarviejo","Male",NA,2023-03-09,"Recapture 12",2023,3,3
"Bufo spinosus","BB09579","Bustarviejo","Female",NA,2023-03-09,"Recapture 1",2023,3,1
"Bufo spinosus","BB09318","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09100","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,3
"Bufo spinosus","BB09531","Bustarviejo","Male",NA,2023-03-09,"Recapture 4",2023,3,2
"Bufo spinosus","BB09427","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,2
"Bufo spinosus","BB09147","Bustarviejo","Male",NA,2023-03-09,"Recapture 11",2023,3,3
"Bufo spinosus","BB09317","Bustarviejo","Male",NA,2023-03-09,"Recapture 8",2023,3,3
"Bufo spinosus","BB09173","Bustarviejo","Male",NA,2023-03-09,"Recapture 16",2023,3,3
"Bufo spinosus","BB09583","Bustarviejo","Male",NA,2023-03-09,"Recapture 2",2023,3,1
"Bufo spinosus","BB09234","Bustarviejo","Male",NA,2023-03-09,"Recapture 7",2023,3,3
"Bufo spinosus","BB09578","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,1
"Bufo spinosus","BB09546","Bustarviejo","Male",NA,2023-03-09,"Recapture 5",2023,3,1
"Bufo spinosus","BB09671","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,0
"Bufo spinosus","BB09572","Bustarviejo","Male",NA,2023-03-09,"Recapture 4",2023,3,1
"Bufo spinosus","BB09472","Bustarviejo","Male",NA,2023-03-09,"Recapture 7",2023,3,2
"Bufo spinosus","BB09668","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,0
"Bufo spinosus","BB09286","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09484","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,2
"Bufo spinosus","BB09121","Bustarviejo","Male",NA,2023-03-09,"Recapture 13",2023,3,3
"Bufo spinosus","BB09060","Bustarviejo","Male",NA,2023-03-09,"Recapture 14",2023,3,3
"Bufo spinosus","BB09576","Bustarviejo","Male",NA,2023-03-09,"Recapture 4",2023,3,1
"Bufo spinosus","BB09670","Bustarviejo","Male",NA,2023-03-09,"Recapture 1",2023,3,0
"Bufo spinosus","BB09673","Bustarviejo","Female",NA,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09112","Bustarviejo","Male",NA,2023-03-09,"Recapture 16",2023,3,3
"Bufo spinosus","BB09674","Bustarviejo","Female",NA,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09473","Bustarviejo","Male",NA,2023-03-09,"Recapture 6",2023,3,2
"Bufo spinosus","BB09675","Bustarviejo","Female",NA,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09311","Bustarviejo","Male",NA,2023-03-09,"Recapture 9",2023,3,3
"Bufo spinosus","BB09676","Bustarviejo","Female",NA,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09574","Bustarviejo","Male",NA,2023-03-09,"Recapture 3",2023,3,1
"Bufo spinosus","BB09677","Bustarviejo","Female",NA,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09678","Bustarviejo","Male",NA,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09679","Bustarviejo","Female",NA,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09680","Bustarviejo","Male",100,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09681","Bustarviejo","Female",123,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09682","Bustarviejo","Male",96,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09683","Bustarviejo","Male",97,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09684","Bustarviejo","Male",99,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09685","Bustarviejo","Male",100,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09686","Bustarviejo","Male",96,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09687","Bustarviejo","Female",117,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09688","Bustarviejo","Female",109,2023-03-09,"Mark",2023,3,0
"Bufo spinosus","BB09630","Albala","Female",NA,2023-03-09,"Recapture 1",2023,3,1
"Epidalea calamita","BC091610","Laguna","Female",78,2023-03-09,"Recapture 2",2023,3,2
"Pelobates cultripes","PC090996","Laguna","Male",NA,2023-03-09,"Recapture 4",2023,3,3
"Pelobates cultripes","PC091300","Laguna","Female",NA,2023-03-09,"Mark",2023,3,0
"Pelobates cultripes","PC090551","Laguna","Male",NA,2023-03-09,"Recapture 23",2023,3,9
"Pelobates cultripes","PC091034","Laguna","Male",NA,2023-03-09,"Recapture 6",2023,3,2
"Pelobates cultripes","PC091262","Laguna","Female",NA,2023-03-09,"Recapture 1",2023,3,1
"Pelobates cultripes","PC091289","Laguna","Male",NA,2023-03-09,"Recapture 1",2023,3,1
"Pelobates cultripes","PC091175","Laguna","Male",NA,2023-03-09,"Recapture 1",2023,3,2
"Pelobates cultripes","PC091160","Laguna","Male",NA,2023-03-09,"Recapture 2",2023,3,2
"Alytes obstetricans","AOVT141","Valtierra","Male",44,2023-03-09,"",2023,3,2
"Alytes obstetricans","AOVT037","Valtierra","Male",46,2023-03-09,"",2023,3,5
"Alytes obstetricans","AOVT189","Valtierra","Unknown",40,2023-03-09,"",2023,3,0
"Alytes obstetricans","AOVT190","Valtierra","Unknown",44,2023-03-09,"",2023,3,0
"Alytes obstetricans","AOVT191","Valtierra","Unknown",43,2023-03-09,"",2023,3,0
"Alytes obstetricans","AOVT192","Valtierra","Female",50,2023-03-09,"",2023,3,0
"Alytes obstetricans","AOFV090","Fuente_del_Valle","Female",54,2023-03-09,"",2023,3,0
"Alytes obstetricans","AOFV092","Fuente_del_Valle","Male",46,2023-03-09,"",2023,3,0
"Alytes obstetricans","AOFV031","Fuente_del_Valle","Male",50,2023-03-09,"",2023,3,3
"Alytes obstetricans","AOFV093","Fuente_del_Valle","Female",51,2023-03-09,"",2023,3,0
"Bufo spinosus","BSFV283","Fuente_del_Valle","Male",100,2023-03-09,"",2023,3,1
"Bufo spinosus","BSFV277","Fuente_del_Valle","Male",98,2023-03-09,"",2023,3,2
"Bufo spinosus","BSFVXM8","Fuente_del_Valle","Male",106,2023-03-09,"",2023,3,3
"Bufo spinosus","BSFV214","Fuente_del_Valle","Male",103,2023-03-09,"",2023,3,3
"Bufo spinosus","BSFV47","Fuente_del_Valle","Male",99,2023-03-09,"",2023,3,3
"Bufo spinosus","BSFV341","Fuente_del_Valle","Male",86,2023-03-09,"",2023,3,0
"Bufo spinosus","BSFV342","Fuente_del_Valle","Male",89,2023-03-09,"",2023,3,0
"Bufo spinosus","BSFV343","Fuente_del_Valle","Male",93,2023-03-09,"",2023,3,0
"Bufo spinosus","BSFV344","Fuente_del_Valle","Male",81,2023-03-09,"",2023,3,0
"Bufo spinosus","BSFV345","Fuente_del_Valle","Male",96,2023-03-09,"",2023,3,0
"Alytes obstetricans","AOVT193","Valtierra","Unknown",42,2023-03-13,"",2023,3,0
"Alytes obstetricans","AOVT141","Valtierra","Male",44,2023-03-13,"",2023,3,2
"Alytes obstetricans","AOFV094","Fuente_del_Valle","Female",48,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV277","Fuente_del_Valle","Male",102,2023-03-13,"",2023,3,2
"Bufo spinosus","BSFVXM8","Fuente_del_Valle","Male",103,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV109","Fuente_del_Valle","Male",99,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV51","Fuente_del_Valle","Male",106,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV63","Fuente_del_Valle","Male",105,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV91","Fuente_del_Valle","Male",101,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV47","Fuente_del_Valle","Male",97,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV345","Fuente_del_Valle","Male",90,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV283","Fuente_del_Valle","Male",90,2023-03-13,"",2023,3,1
"Bufo spinosus","BSFV232","Fuente_del_Valle","Male",94,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV343","Fuente_del_Valle","Male",94,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV342","Fuente_del_Valle","Male",90,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV57","Fuente_del_Valle","Male",102,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV90","Fuente_del_Valle","Male",107,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV88","Fuente_del_Valle","Male",100,2023-03-13,"",2023,3,3
"Bufo spinosus","BSFV341","Fuente_del_Valle","Male",89,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV346","Fuente_del_Valle","Male",83,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV347","Fuente_del_Valle","Male",94,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV348","Fuente_del_Valle","Male",96,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV349","Fuente_del_Valle","Male",89,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV350","Fuente_del_Valle","Male",90,2023-03-13,"",2023,3,0
"Bufo spinosus","BSFV93","Fuente_del_Valle","Male",92,2023-03-13,"",2023,3,3
"Bufo spinosus","BB09085","Bustarviejo","Male",NA,2023-03-14,"Recapture 16",2023,3,3
"Bufo spinosus","BB09547","Bustarviejo","Male",NA,2023-03-14,"Recapture 6",2023,3,1
"Bufo spinosus","BB09344","Bustarviejo","Male",NA,2023-03-14,"Recapture 11",2023,3,3
"Bufo spinosus","BB09530","Bustarviejo","Female",112,2023-03-14,"Recapture 2",2023,3,2
"Bufo spinosus","BB09060","Bustarviejo","Male",NA,2023-03-14,"Recapture 15",2023,3,3
"Bufo spinosus","BB09541","Bustarviejo","Male",NA,2023-03-14,"Recapture 6",2023,3,1
"Bufo spinosus","BB09586","Bustarviejo","Male",96,2023-03-14,"Recapture 3",2023,3,1
"Bufo spinosus","BB09100","Bustarviejo","Male",NA,2023-03-14,"Recapture 9",2023,3,3
"Bufo spinosus","BB09322","Bustarviejo","Male",NA,2023-03-14,"Recapture 13",2023,3,3
"Bufo spinosus","BB09585","Bustarviejo","Male",95,2023-03-14,"Recapture 3",2023,3,1
"Bufo spinosus","BB09540","Bustarviejo","Male",NA,2023-03-14,"Recapture 4",2023,3,1
"Bufo spinosus","BB09087","Bustarviejo","Male",NA,2023-03-14,"Recapture 12",2023,3,3
"Bufo spinosus","BB09686","Bustarviejo","Male",NA,2023-03-14,"Recapture 1",2023,3,0
"Bufo spinosus","BB09177","Bustarviejo","Male",NA,2023-03-14,"Recapture 10",2023,3,3
"Bufo spinosus","BB09091","Bustarviejo","Male",108,2023-03-14,"Recapture 11",2023,3,3
"Bufo spinosus","BB09689","Bustarviejo","Male",NA,2023-03-14,"Mark",2023,3,0
"Bufo spinosus","BB09609","Bustarviejo","Female",NA,2023-03-14,"Recapture 1",2023,3,1
"Bufo spinosus","BB09068","Bustarviejo","Male",NA,2023-03-14,"Recapture 14",2023,3,3
"Bufo spinosus","BB09028","Albala","Male",NA,2023-03-14,"Recapture 8",2023,3,3
"Bufo spinosus","BB09437","Albala","Female",NA,2023-03-14,"Recapture 2",2023,3,2
"Epidalea calamita","BC092324","Laguna","Male",81,2023-03-14,"Recapture 1",2023,3,0
"Epidalea calamita","BC091658","Laguna","Male",83,2023-03-14,"Recapture 3",2023,3,3
"Epidalea calamita","BC092316","Laguna","Male",86,2023-03-14,"Recapture 1",2023,3,0
"Epidalea calamita","BC092123","Laguna","Male",77,2023-03-14,"Recapture 2",2023,3,1
"Epidalea calamita","BC092320","Laguna","Male",84,2023-03-14,"Recapture 1",2023,3,0
"Epidalea calamita","BC092097","Laguna","Male",78,2023-03-14,"Recapture 1",2023,3,1
"Epidalea calamita","BC092326","Laguna","Male",82,2023-03-14,"Mark",2023,3,0
"Epidalea calamita","BC092327","Laguna","Male",78,2023-03-14,"Mark",2023,3,0
"Epidalea calamita","BC092328","Laguna","Male",81,2023-03-14,"Mark",2023,3,0
"Epidalea calamita","BC092329","Laguna","Male",74,2023-03-14,"Mark",2023,3,0
"Epidalea calamita","BC092330","Laguna","Male",82,2023-03-14,"Mark",2023,3,0
"Epidalea calamita","BC092331","Laguna","Male",90,2023-03-14,"Mark",2023,3,0
"Epidalea calamita","BC092332","Laguna","Male",83,2023-03-14,"Mark",2023,3,0
"Epidalea calamita","BC092333","Laguna","Male",73,2023-03-14,"Mark",2023,3,0
"Pelobates cultripes","PC091301","Laguna","Male",85,2023-03-14,"Mark",2023,3,0
"Pelobates cultripes","PC091302","Laguna","Male",66,2023-03-14,"Mark",2023,3,0
"Bufo spinosus","BSFV88","Fuente_del_Valle","Male",101,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV341","Fuente_del_Valle","Male",91,2023-03-16,"",2023,3,0
"Bufo spinosus","BSFV342","Fuente_del_Valle","Male",94,2023-03-16,"",2023,3,0
"Bufo spinosus","BSFV47","Fuente_del_Valle","Male",100,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV232","Fuente_del_Valle","Male",92,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV51","Fuente_del_Valle","Male",106,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFVXM8","Fuente_del_Valle","Male",109,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV159","Fuente_del_Valle","Male",104,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV350","Fuente_del_Valle","Male",90,2023-03-16,"",2023,3,0
"Bufo spinosus","BSFV91","Fuente_del_Valle","Male",105,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV63","Fuente_del_Valle","Male",106,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV109","Fuente_del_Valle","Male",104,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV57","Fuente_del_Valle","Male",105,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV93","Fuente_del_Valle","Male",92,2023-03-16,"",2023,3,3
"Bufo spinosus","BSFV277","Fuente_del_Valle","Male",102,2023-03-16,"",2023,3,2
"Bufo spinosus","BSFV283","Fuente_del_Valle","Male",94,2023-03-16,"",2023,3,1
"Bufo spinosus","BSFV351","Fuente_del_Valle","Male",83,2023-03-16,"",2023,3,0
"Discoglossus galganoi","Dgoes35","Parque_Oeste","Male",65,2023-03-18,"",2023,3,0
"Discoglossus galganoi","Dgoes49","Parque_Oeste","Male",58,2023-03-18,"",2023,3,0
"Discoglossus galganoi","Dgoes56","Parque_Oeste","Male",60,2023-03-18,"",2023,3,0
"Discoglossus galganoi","Dgoes5","Parque_Oeste","Male",70,2023-03-18,"",2023,3,1
"Discoglossus galganoi","Dgoes31","Parque_Oeste","Female",62,2023-03-18,"",2023,3,1
"Discoglossus galganoi","Dgoes51","Parque_Oeste","Male",63,2023-03-18,"",2023,3,0
"Discoglossus galganoi","Dgoes58","Parque_Oeste","Male",64,2023-03-18,"",2023,3,0
"Discoglossus galganoi","Dgoes59","Parque_Oeste","Female",NA,2023-03-18,"",2023,3,0
"Discoglossus galganoi","Dgoes33","Parque_Oeste","Female",59,2023-03-18,"",2023,3,1
"Discoglossus galganoi","Dgoes7","Parque_Oeste","Male",68,2023-03-18,"",2023,3,1
"Discoglossus galganoi","Dgoes60","Parque_Oeste","Female",67,2023-03-18,"",2023,3,0
"Discoglossus galganoi","Dgoes61","Parque_Oeste","Male",46,2023-03-18,"",2023,3,0
"Bufo spinosus","BB09690","Bustarviejo","Female",115,2023-03-20,"Mark",2023,3,0
"Pelobates cultripes","PC091303","Laguna","Female",88,2023-03-20,"Mark",2023,3,0
"Pelobates cultripes","PC091304","Laguna","Male",92,2023-03-20,"Mark",2023,3,0
"Pelobates cultripes","PC091305","Laguna","Male",78,2023-03-20,"Mark",2023,3,0
"Bufo spinosus","BSFV63","Fuente_del_Valle","Male",100,2023-03-20,"",2023,3,3
"Bufo spinosus","BSFV90","Fuente_del_Valle","Male",106,2023-03-20,"",2023,3,3
"Bufo spinosus","BSFV47","Fuente_del_Valle","Male",99,2023-03-20,"",2023,3,3
